shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
65138,41.934865,12.532915,298,6175.15
65138,41.934713,12.532407,299,6219.6
65138,41.934658,12.532245,300,6234.02
65138,41.934547,12.531937,301,6261.85
65138,41.934378,12.531562,302,6297.37
65138,41.934255,12.531280,303,6323.89
65138,41.934182,12.531135,304,6338.1
65138,41.934007,12.530783,305,6372.42
65138,41.933977,12.530727,306,6378.06
65138,41.933927,12.530647,307,6386.53
65138,41.933862,12.530530,308,6398.35
65138,41.933783,12.530407,309,6411.5
65138,41.933810,12.530232,310,6426
65138,41.933690,12.530257,311,6439.28
65138,41.933498,12.529953,312,6471.71
65138,41.933372,12.529758,313,6492.81
65138,41.933338,12.529702,314,6498.7
65138,41.933290,12.529618,315,6507.31
65138,41.933232,12.529537,316,6516.54
65138,41.933168,12.529442,317,6526.94
65138,41.933113,12.529358,318,6536.02
65138,41.933028,12.529242,319,6549.32
65138,41.932890,12.529060,320,6570.5
65138,41.932727,12.528842,321,6595.73
65138,41.932690,12.528810,322,6600.5
65138,41.932675,12.528752,323,6605.54
65138,41.932478,12.528527,324,6633.81
65138,41.931832,12.527895,325,6721.32
65138,41.931683,12.527763,326,6740.77
65138,41.931262,12.527430,327,6794.3
65138,41.931030,12.527177,328,6827
65138,41.930762,12.527017,329,6859.52
65138,41.930703,12.526983,330,6866.54
65138,41.930650,12.526958,331,6872.8
65138,41.930590,12.526922,332,6880.1
65138,41.930528,12.526870,333,6888.15
65138,41.930472,12.526817,334,6895.82
65138,41.930367,12.526718,335,6910
65138,41.930282,12.526625,336,6922.17
65138,41.930217,12.526562,337,6931.07
65138,41.930092,12.526460,338,6947.26
65138,41.929957,12.526353,339,6964.62
65138,41.929745,12.526197,340,6991.39
65138,41.929703,12.526167,341,6996.63
65138,41.929607,12.526080,342,7009.51
65138,41.929453,12.526127,343,7026.92
65138,41.929130,12.525870,344,7068.53
65138,41.928697,12.525495,345,7125.65
65138,41.928228,12.525078,346,7187.9
65138,41.927837,12.524575,347,7248
65138,41.927737,12.524655,348,7260.63
65138,41.926693,12.523717,349,7396.86
65138,41.925428,12.522198,350,7581
65138,41.925273,12.522193,351,7598.16
65138,41.925232,12.522148,352,7604.08
65138,41.924968,12.521862,353,7641.64
65138,41.924845,12.521583,354,7668.39
65138,41.924760,12.521493,355,7680.38
65138,41.924662,12.521392,356,7694.13
65138,41.924582,12.521308,357,7705.35
65138,41.924398,12.521238,358,7726.45
65138,41.924285,12.521098,359,7743.51
65138,41.924088,12.520873,360,7772.14
65138,41.923737,12.520467,361,7823.56
65138,41.923307,12.519995,362,7885.08
65138,41.923267,12.519952,363,7890.77
65138,41.922948,12.519585,364,7937.24
65138,41.922858,12.519478,365,7950.54
65138,41.922768,12.519385,366,7963.14
65138,41.922560,12.519155,367,7993.02
65138,41.922277,12.518847,368,8033.43
65138,41.921312,12.517847,369,8168.47
65138,41.921195,12.517737,370,8184.26
65138,41.921050,12.517723,371,8200.35
65138,41.920887,12.517643,372,8219.6
65138,41.920463,12.517263,373,8276
65138,41.919985,12.517058,374,8331.72
65138,41.919862,12.516955,375,8347.87
65138,41.919550,12.516585,376,8394.08
65138,41.919187,12.516048,377,8454.1
65138,41.918628,12.515160,378,8550.31
65138,41.918450,12.514910,379,8578.96
65138,41.918225,12.514555,380,8617.55
65138,41.917782,12.513832,381,8695.09
65138,41.917415,12.513280,382,8756.28
65138,41.917223,12.513002,383,8787.65
65138,41.916717,12.512282,384,8869.63
65138,41.916647,12.512195,385,8880.21
65138,41.916203,12.511575,386,8951.34
65138,41.915892,12.511112,387,9003.01
65138,41.915202,12.510118,388,9115.43
65138,41.914267,12.508737,389,9269.93
65138,41.914155,12.508573,390,9288.28
65138,41.913193,12.507075,391,9452
65138,41.912907,12.506762,392,9492.98
65138,41.912833,12.506653,393,9505.07
65138,41.911172,12.504128,394,9783.39
65138,41.911093,12.504003,395,9796.89
65138,41.911025,12.503908,396,9807.79
65138,41.910935,12.503792,397,9821.67
65138,41.910898,12.503733,398,9827.97
65138,41.910847,12.503648,399,9837.03
65138,41.910842,12.503548,400,9845.32
65138,41.910247,12.502662,401,9943.91
65138,41.910080,12.502403,402,9972.14
65138,41.909998,12.502123,403,9997
65138,41.909777,12.501872,404,10029.2
65138,41.909752,12.501808,405,10035.2
65138,41.909695,12.501675,406,10047.9
65138,41.909645,12.501598,407,10056.3
65138,41.909562,12.501395,408,10075.5
65138,41.909535,12.501360,409,10079.7
65138,41.909510,12.501325,410,10083.7
65138,41.909483,12.501287,411,10088
65138,41.909458,12.501253,412,10092
65138,41.909272,12.500988,413,10122.1
65138,41.909147,12.500818,414,10141.9
65138,41.908893,12.500743,415,10170.7
65138,41.908388,12.500013,416,10253.1
65138,41.907863,12.499272,417,10337.8
65138,41.907528,12.498807,418,10391.4
65138,41.907425,12.498647,419,10408.9
